District_Name,Season,Area,Production,Crop
BAGALKOT,Kharif     ,630,175,Urad
BANGALORE RURAL,Kharif     ,3,1,Urad
BELGAUM,Kharif     ,2705,601,Urad
BELGAUM,Rabi       ,3,1,Urad
BELLARY,Kharif     ,124,35,Urad
BENGALURU URBAN,Kharif     ,17,5,Urad
BIDAR,Kharif     ,23718,5250,Urad
BIJAPUR,Kharif     ,306,85,Urad
CHAMARAJANAGAR,Kharif     ,2960,920,Urad
CHIKMAGALUR,Kharif     ,185,30,Urad
DAKSHIN KANNAD,Rabi       ,1752,639,Urad
DAVANGERE,Kharif     ,49,14,Urad
DAVANGERE,Rabi       ,11,5,Urad
DHARWAD,Kharif     ,917,227,Urad
GADAG,Kharif     ,21,6,Urad
GULBARGA,Kharif     ,18672,6616,Urad
HASSAN,Kharif     ,2208,422,Urad
HASSAN,Rabi       ,45,20,Urad
HAVERI,Kharif     ,8,3,Urad
HAVERI,Rabi       ,256,69,Urad
KOPPAL,Rabi       ,208,95,Urad
MANDYA,Kharif     ,180,50,Urad
MANDYA,Rabi       ,28,13,Urad
MYSORE,Kharif     ,10082,3007,Urad
MYSORE,Rabi       ,707,322,Urad
RAMANAGARA,Kharif     ,20,6,Urad
SHIMOGA,Kharif     ,11,3,Urad
SHIMOGA,Rabi       ,72,33,Urad
TUMKUR,Kharif     ,176,51,Urad
UDUPI,Rabi       ,3649,1868,Urad
UTTAR KANNAD,Rabi       ,362,165,Urad
YADGIR,Kharif     ,184,65,Urad
ANUGUL,Autumn     ,1509,421,Urad
ANUGUL,Summer     ,25,10.3,Urad
ANUGUL,Winter     ,1432,465.4,Urad
BALANGIR,Autumn     ,5441,1779.2,Urad
BALANGIR,Summer     ,21,10.2,Urad
BALANGIR,Winter     ,374,148.5,Urad
BALESHWAR,Autumn     ,4,1.4,Urad
BALESHWAR,Summer     ,192,73.5,Urad
BALESHWAR,Winter     ,14,5.9,Urad
BARGARH,Autumn     ,8125,1811.9,Urad
BARGARH,Summer     ,21,9.1,Urad
BARGARH,Winter     ,18,4.8,Urad
BHADRAK,Summer     ,122,65.9,Urad
BHADRAK,Winter     ,2143,1446.5,Urad
BOUDH,Autumn     ,4,0.9,Urad
BOUDH,Summer     ,57,9.5,Urad
BOUDH,Winter     ,117,23.4,Urad
CUTTACK,Summer     ,276,138.3,Urad
CUTTACK,Winter     ,3900,1914.9,Urad
DEOGARH,Autumn     ,139,47,Urad
DEOGARH,Winter     ,3,0.9,Urad
DHENKANAL,Autumn     ,4,1.2,Urad
DHENKANAL,Winter     ,2639,1243,Urad
GAJAPATI,Winter     ,2680,514.6,Urad
GANJAM,Autumn     ,80,15,Urad
GANJAM,Winter     ,4973,1094.1,Urad
JAGATSINGHAPUR,Summer     ,522,225,Urad
JAGATSINGHAPUR,Winter     ,1002,439.9,Urad
JAJAPUR,Summer     ,24,7.1,Urad
JAJAPUR,Winter     ,7294,2392.4,Urad
JHARSUGUDA,Autumn     ,50,9.7,Urad
KALAHANDI,Summer     ,22,7.2,Urad
KALAHANDI,Winter     ,2942,979.7,Urad
KANDHAMAL,Autumn     ,10,2.1,Urad
KANDHAMAL,Winter     ,274,50.4,Urad
KENDRAPARA,Summer     ,870,368.9,Urad
KENDRAPARA,Winter     ,5567,2521.9,Urad
KENDUJHAR,Autumn     ,708,230.1,Urad
KENDUJHAR,Winter     ,69,20.4,Urad
KHORDHA,Summer     ,88,18.7,Urad
KHORDHA,Winter     ,1935,530.2,Urad
KORAPUT,Summer     ,4,2.5,Urad
KORAPUT,Winter     ,1932,531.3,Urad
MALKANGIRI,Winter     ,1485,365.3,Urad
MAYURBHANJ,Autumn     ,640,178.6,Urad
MAYURBHANJ,Summer     ,16,7.4,Urad
MAYURBHANJ,Winter     ,36,22.3,Urad
NABARANGPUR,Summer     ,22,8.4,Urad
NABARANGPUR,Winter     ,3043,1442.4,Urad
NAYAGARH,Winter     ,4664,1655.7,Urad
NUAPADA,Autumn     ,5023,1125.2,Urad
NUAPADA,Winter     ,246,56.6,Urad
PURI,Summer     ,508,154.4,Urad
PURI,Winter     ,4390,1567.2,Urad
RAYAGADA,Summer     ,9,4.2,Urad
RAYAGADA,Winter     ,2425,812.4,Urad
SAMBALPUR,Autumn     ,18,5.7,Urad
SAMBALPUR,Summer     ,1,0.4,Urad
SAMBALPUR,Winter     ,27,12.9,Urad
SONEPUR,Autumn     ,82,38,Urad
SONEPUR,Winter     ,19,2.9,Urad
SUNDARGARH,Autumn     ,1006,310.9,Urad
SUNDARGARH,Winter     ,478,186.9,Urad
KARAIKAL,Summer     ,561,180,Urad
PONDICHERRY,Kharif     ,9,7,Urad
PONDICHERRY,Rabi       ,144,147,Urad
PONDICHERRY,Summer     ,31,31,Urad
YANAM,Rabi       ,27,27,Urad
AMRITSAR,Kharif     ,2000,1100,Urad
GURDASPUR,Kharif     ,3000,1600,Urad
HOSHIARPUR,Kharif     ,1000,300,Urad
JALANDHAR,Kharif     ,2000,1100,Urad
PATHANKOT,Kharif     ,12000,6700,Urad
S.A.S NAGAR,Kharif     ,2000,1300,Urad
EAST DISTRICT,Kharif     ,290,284,Urad
SOUTH DISTRICT,Kharif     ,1730,1577,Urad
WEST DISTRICT,Kharif     ,1210,1053,Urad
ADILABAD,Kharif     ,3460,3045,Urad
ADILABAD,Rabi       ,202,82,Urad
KARIMNAGAR,Kharif     ,68,45,Urad
KARIMNAGAR,Rabi       ,2315,940,Urad
KHAMMAM,Kharif     ,16,10,Urad
KHAMMAM,Rabi       ,2025,822,Urad
MAHBUBNAGAR,Kharif     ,577,379,Urad
MAHBUBNAGAR,Rabi       ,891,362,Urad
MEDAK,Kharif     ,8255,5069,Urad
MEDAK,Rabi       ,29,12,Urad
NALGONDA,Rabi       ,519,211,Urad
NIZAMABAD,Kharif     ,4144,1297,Urad
NIZAMABAD,Rabi       ,689,280,Urad
RANGAREDDI,Kharif     ,3306,3161,Urad
WARANGAL,Kharif     ,25,16,Urad
WARANGAL,Rabi       ,1494,607,Urad
DHALAI,Kharif     ,252,138,Urad
DHALAI,Rabi       ,10,7,Urad
GOMATI,Kharif     ,46,28,Urad
GOMATI,Rabi       ,79,72,Urad
KHOWAI,Kharif     ,71,39,Urad
KHOWAI,Rabi       ,71,48,Urad
NORTH TRIPURA,Kharif     ,156,88,Urad
NORTH TRIPURA,Rabi       ,93,71,Urad
SEPAHIJALA,Kharif     ,34,19,Urad
SEPAHIJALA,Rabi       ,2,1,Urad
SOUTH TRIPURA,Kharif     ,179,132,Urad
SOUTH TRIPURA,Rabi       ,55,41,Urad
UNAKOTI,Kharif     ,99,49,Urad
UNAKOTI,Rabi       ,88,60,Urad
WEST TRIPURA,Kharif     ,52,27,Urad
WEST TRIPURA,Rabi       ,38,25,Urad
AGRA,Kharif     ,150,66,Urad
ALIGARH,Kharif     ,806,432,Urad
ALIGARH,Summer     ,49,41,Urad
ALLAHABAD,Kharif     ,1747,814,Urad
ALLAHABAD,Summer     ,2725,605,Urad
AMBEDKAR NAGAR,Kharif     ,106,56,Urad
AMBEDKAR NAGAR,Summer     ,1830,1005,Urad
AMETHI,Kharif     ,2656,1389,Urad
AMETHI,Summer     ,3573,1963,Urad
AMROHA,Kharif     ,3049,2717,Urad
AMROHA,Summer     ,1,1,Urad
AURAIYA,Kharif     ,903,701,Urad
AURAIYA,Summer     ,1399,978,Urad
AZAMGARH,Kharif     ,189,101,Urad
AZAMGARH,Summer     ,97,52,Urad
BAGHPAT,Kharif     ,290,156,Urad
BAGHPAT,Summer     ,111,60,Urad
BAHRAICH,Kharif     ,1410,756,Urad
BAHRAICH,Summer     ,296,160,Urad
BALLIA,Kharif     ,4,2,Urad
BALLIA,Summer     ,9,5,Urad
BALRAMPUR,Kharif     ,1440,772,Urad
BALRAMPUR,Summer     ,23,13,Urad
BANDA,Kharif     ,4733,1500,Urad
BANDA,Summer     ,11,6,Urad
BARABANKI,Kharif     ,9381,4906,Urad
BARABANKI,Summer     ,456,172,Urad
BAREILLY,Kharif     ,4562,2984,Urad
BAREILLY,Summer     ,26,14,Urad
BASTI,Kharif     ,165,88,Urad
BASTI,Summer     ,91,49,Urad
BIJNOR,Kharif     ,1938,1944,Urad
BIJNOR,Summer     ,127,69,Urad
BUDAUN,Kharif     ,26551,17311,Urad
BUDAUN,Summer     ,13,7,Urad
BULANDSHAHR,Kharif     ,1571,842,Urad
BULANDSHAHR,Summer     ,133,72,Urad
CHANDAULI,Kharif     ,106,70,Urad
CHANDAULI,Summer     ,22,12,Urad
CHITRAKOOT,Kharif     ,494,141,Urad
DEORIA,Kharif     ,11,6,Urad
DEORIA,Summer     ,7,4,Urad
ETAH,Kharif     ,755,405,Urad
ETAH,Summer     ,317,263,Urad
ETAWAH,Kharif     ,1168,613,Urad
ETAWAH,Summer     ,311,217,Urad
FAIZABAD,Kharif     ,2059,1077,Urad
FAIZABAD,Summer     ,1345,441,Urad
FARRUKHABAD,Kharif     ,1059,556,Urad
FARRUKHABAD,Summer     ,1035,723,Urad
FATEHPUR,Kharif     ,10863,3943,Urad
FATEHPUR,Summer     ,561,125,Urad
FIROZABAD,Kharif     ,307,136,Urad
FIROZABAD,Summer     ,666,732,Urad
GAUTAM BUDDHA NAGAR,Kharif     ,12,6,Urad
GAUTAM BUDDHA NAGAR,Summer     ,78,42,Urad
GHAZIABAD,Kharif     ,19,10,Urad
GHAZIABAD,Summer     ,22,12,Urad
GHAZIPUR,Kharif     ,502,333,Urad
GHAZIPUR,Summer     ,645,361,Urad
GONDA,Kharif     ,722,387,Urad
GONDA,Summer     ,671,362,Urad
GORAKHPUR,Kharif     ,2,1,Urad
GORAKHPUR,Summer     ,26,14,Urad
HAMIRPUR,Kharif     ,17064,5051,Urad
HAPUR,Kharif     ,867,465,Urad
HAPUR,Summer     ,72,39,Urad
HARDOI,Kharif     ,18511,10699,Urad
HARDOI,Summer     ,2686,1891,Urad
HATHRAS,Kharif     ,61,33,Urad
HATHRAS,Summer     ,125,104,Urad
JALAUN,Kharif     ,8779,3801,Urad
JAUNPUR,Kharif     ,6124,4054,Urad
JAUNPUR,Summer     ,922,516,Urad
JHANSI,Kharif     ,76089,23131,Urad
JHANSI,Summer     ,2,1,Urad
KANNAUJ,Kharif     ,297,156,Urad
KANNAUJ,Summer     ,1656,1158,Urad
KANPUR DEHAT,Kharif     ,5378,3915,Urad
KANPUR DEHAT,Summer     ,537,375,Urad
KANPUR NAGAR,Kharif     ,6649,2188,Urad
KANPUR NAGAR,Summer     ,679,475,Urad
KASGANJ,Kharif     ,738,395,Urad
KASGANJ,Summer     ,726,603,Urad
KAUSHAMBI,Kharif     ,1035,482,Urad
KAUSHAMBI,Summer     ,351,78,Urad
KHERI,Kharif     ,2661,1887,Urad
KHERI,Summer     ,201,84,Urad
KUSHI NAGAR,Kharif     ,26,14,Urad
KUSHI NAGAR,Summer     ,102,55,Urad
LALITPUR,Kharif     ,142838,104272,Urad
LALITPUR,Summer     ,148,80,Urad
LUCKNOW,Kharif     ,5342,2708,Urad
LUCKNOW,Summer     ,957,399,Urad
MAHARAJGANJ,Kharif     ,18,10,Urad
MAHARAJGANJ,Summer     ,65,35,Urad
MAHOBA,Kharif     ,50433,15634,Urad
MAINPURI,Kharif     ,279,124,Urad
MAINPURI,Summer     ,1260,1385,Urad
MATHURA,Kharif     ,215,95,Urad
MAU,Summer     ,17,9,Urad
MEERUT,Kharif     ,908,487,Urad
MEERUT,Summer     ,101,54,Urad
MIRZAPUR,Kharif     ,656,461,Urad
MIRZAPUR,Summer     ,6,3,Urad
MORADABAD,Kharif     ,3494,3532,Urad
MORADABAD,Summer     ,8,4,Urad
MUZAFFARNAGAR,Kharif     ,618,525,Urad
MUZAFFARNAGAR,Summer     ,485,318,Urad
PILIBHIT,Kharif     ,51,42,Urad
PILIBHIT,Summer     ,69,37,Urad
PRATAPGARH,Kharif     ,5573,3678,Urad
PRATAPGARH,Summer     ,4457,722,Urad
RAE BARELI,Kharif     ,13639,2564,Urad
RAE BARELI,Summer     ,2412,1160,Urad
RAMPUR,Kharif     ,5836,5696,Urad
RAMPUR,Summer     ,2,1,Urad
SAHARANPUR,Kharif     ,1149,977,Urad
SAHARANPUR,Summer     ,1269,832,Urad
SAMBHAL,Kharif     ,13077,10998,Urad
SAMBHAL,Summer     ,67,36,Urad
SANT KABEER NAGAR,Kharif     ,3,2,Urad
SANT RAVIDAS NAGAR,Kharif     ,803,564,Urad
SANT RAVIDAS NAGAR,Summer     ,10,6,Urad
SHAHJAHANPUR,Kharif     ,8123,4728,Urad
SHAHJAHANPUR,Summer     ,285,154,Urad
SHAMLI,Kharif     ,424,360,Urad
SHAMLI,Summer     ,577,379,Urad
SHRAVASTI,Kharif     ,334,179,Urad
SHRAVASTI,Summer     ,11,6,Urad
SIDDHARTH NAGAR,Kharif     ,226,121,Urad
SITAPUR,Kharif     ,11239,6979,Urad
SITAPUR,Summer     ,719,299,Urad
SONBHADRA,Kharif     ,2601,1829,Urad
SULTANPUR,Kharif     ,1700,889,Urad
SULTANPUR,Summer     ,3633,2303,Urad
UNNAO,Kharif     ,23716,7992,Urad
UNNAO,Summer     ,2280,1359,Urad
VARANASI,Kharif     ,2162,1431,Urad
VARANASI,Summer     ,90,51,Urad
ALMORA,Kharif     ,862,605,Urad
BAGESHWAR,Kharif     ,141,79,Urad
CHAMOLI,Kharif     ,549,626,Urad
CHAMPAWAT,Kharif     ,825,705,Urad
DEHRADUN,Kharif     ,630,634,Urad
HARIDWAR,Kharif     ,79,47,Urad
HARIDWAR,Summer     ,52,29,Urad
NAINITAL,Kharif     ,851,596,Urad
PAURI GARHWAL,Kharif     ,4228,2604,Urad
PITHORAGARH,Kharif     ,737,578,Urad
RUDRA PRAYAG,Kharif     ,246,152,Urad
TEHRI GARHWAL,Kharif     ,2407,2125,Urad
UDAM SINGH NAGAR,Kharif     ,220,107,Urad
UDAM SINGH NAGAR,Summer     ,5,3,Urad
UTTAR KASHI,Kharif     ,835,680,Urad
24 PARAGANAS NORTH,Kharif     ,2655,2080,Urad
24 PARAGANAS NORTH,Rabi       ,780,960,Urad
24 PARAGANAS SOUTH,Kharif     ,600,470,Urad
BANKURA,Kharif     ,5,1,Urad
BARDHAMAN,Kharif     ,35,20,Urad
BARDHAMAN,Rabi       ,110,99,Urad
BIRBHUM,Kharif     ,135,37,Urad
COOCHBEHAR,Kharif     ,2548,1308,Urad
COOCHBEHAR,Rabi       ,2438,1928,Urad
DARJEELING,Kharif     ,287,228,Urad
DARJEELING,Rabi       ,205,173,Urad
DINAJPUR DAKSHIN,Kharif     ,613,350,Urad
DINAJPUR UTTAR,Kharif     ,1263,916,Urad
DINAJPUR UTTAR,Rabi       ,533,363,Urad
HOOGHLY,Rabi       ,9,7,Urad
JALPAIGURI,Kharif     ,1184,728,Urad
JALPAIGURI,Rabi       ,278,377,Urad
MALDAH,Kharif     ,11457,10569,Urad
MEDINIPUR EAST,Kharif     ,425,118,Urad
MEDINIPUR WEST,Kharif     ,65,18,Urad
MEDINIPUR WEST,Rabi       ,778,653,Urad
MURSHIDABAD,Kharif     ,15048,11443,Urad
MURSHIDABAD,Rabi       ,4045,4231,Urad
NADIA,Kharif     ,13856,10759,Urad
NADIA,Rabi       ,642,529,Urad
PURULIA,Kharif     ,11493,3287,Urad
PURULIA,Rabi       ,220,113,Urad
KADAPA,Rabi       ,274,195,Wheat
KURNOOL,Rabi       ,46,61,Wheat
CHANGLANG,Rabi       ,373,858,Wheat
EAST KAMENG,Rabi       ,128,418,Wheat
EAST SIANG,Rabi       ,103,357,Wheat
LOHIT,Rabi       ,558,1136,Wheat
LOWER DIBANG VALLEY,Rabi       ,382,771,Wheat
PAPUM PARE,Rabi       ,279,718,Wheat
TAWANG,Rabi       ,1082,1746,Wheat
TIRAP,Rabi       ,106,357,Wheat
WEST KAMENG,Rabi       ,789,1139,Wheat
BAKSA,Rabi       ,312,533,Wheat
BARPETA,Rabi       ,5535,6533,Wheat
BONGAIGAON,Rabi       ,981,1221,Wheat
CACHAR,Rabi       ,65,79,Wheat
CHIRANG,Rabi       ,765,832,Wheat
DARRANG,Rabi       ,788,959,Wheat
DHEMAJI,Rabi       ,92,40,Wheat
DHUBRI,Rabi       ,2920,4325,Wheat
DIBRUGARH,Rabi       ,34,41,Wheat
DIMA HASAO,Rabi       ,11,13,Wheat
GOALPARA,Rabi       ,2512,1977,Wheat
GOLAGHAT,Rabi       ,130,63,Wheat
JORHAT,Rabi       ,14,17,Wheat
KAMRUP,Rabi       ,1335,1392,Wheat
KAMRUP METRO,Rabi       ,120,146,Wheat
KARBI ANGLONG,Rabi       ,1178,1434,Wheat
KARIMGANJ,Rabi       ,6,7,Wheat
KOKRAJHAR,Rabi       ,850,2084,Wheat
LAKHIMPUR,Rabi       ,15,18,Wheat
MARIGAON,Rabi       ,2050,2440,Wheat
NAGAON,Rabi       ,2047,2063,Wheat
NALBARI,Rabi       ,390,467,Wheat
SIVASAGAR,Rabi       ,10,12,Wheat
SONITPUR,Rabi       ,400,465,Wheat
TINSUKIA,Rabi       ,20,24,Wheat
UDALGURI,Rabi       ,1066,1584,Wheat
ARARIA,Rabi       ,39141,45703,Wheat
ARWAL,Rabi       ,10776,18373,Wheat
AURANGABAD,Rabi       ,79123,160183,Wheat
BANKA,Rabi       ,25854,45675,Wheat
BEGUSARAI,Rabi       ,53924,64159,Wheat
BHAGALPUR,Rabi       ,46378,52831,Wheat
BHOJPUR,Rabi       ,74572,136534,Wheat
BUXAR,Rabi       ,79483,125280,Wheat
DARBHANGA,Rabi       ,59395,89175,Wheat
GAYA,Rabi       ,72154,178508,Wheat
GOPALGANJ,Rabi       ,73939,71480,Wheat
JAMUI,Rabi       ,11332,13236,Wheat
JEHANABAD,Rabi       ,23385,66850,Wheat
KAIMUR (BHABUA),Rabi       ,84502,188249,Wheat
KATIHAR,Rabi       ,39459,69873,Wheat
KHAGARIA,Rabi       ,30369,33954,Wheat
KISHANGANJ,Rabi       ,14080,16658,Wheat
LAKHISARAI,Rabi       ,29699,67329,Wheat
MADHEPURA,Rabi       ,31094,71460,Wheat
MADHUBANI,Rabi       ,90053,70787,Wheat
MUNGER,Rabi       ,14170,23133,Wheat
MUZAFFARPUR,Rabi       ,88358,129818,Wheat
NALANDA,Rabi       ,89262,184641,Wheat
NAWADA,Rabi       ,45527,81587,Wheat
PASHCHIM CHAMPARAN,Rabi       ,65585,80074,Wheat
PATNA,Rabi       ,60595,170076,Wheat
PURBI CHAMPARAN,Rabi       ,128684,87581,Wheat
PURNIA,Rabi       ,39726,23947,Wheat
ROHTAS,Rabi       ,144730,300101,Wheat
SAHARSA,Rabi       ,50216,110990,Wheat
SAMASTIPUR,Rabi       ,55741,116642,Wheat
SARAN,Rabi       ,84456,170369,Wheat
SHEIKHPURA,Rabi       ,25250,55174,Wheat
SHEOHAR,Rabi       ,16620,22905,Wheat
SITAMARHI,Rabi       ,88033,76764,Wheat
SIWAN,Rabi       ,90202,171367,Wheat
SUPAUL,Rabi       ,53745,84929,Wheat
VAISHALI,Rabi       ,44811,93816,Wheat
BALOD,Rabi       ,3532,4382,Wheat
BALODA BAZAR,Rabi       ,4172,9042,Wheat
BALRAMPUR,Rabi       ,9629,13936,Wheat
BASTAR,Rabi       ,265,619,Wheat
BEMETARA,Rabi       ,16209,16083,Wheat
BILASPUR,Rabi       ,7693,12317,Wheat
DANTEWADA,Rabi       ,5,12,Wheat
DHAMTARI,Rabi       ,627,1103,Wheat
DURG,Rabi       ,6364,7367,Wheat
GARIYABAND,Rabi       ,534,850,Wheat
JANJGIR-CHAMPA,Rabi       ,2074,3540,Wheat
JASHPUR,Rabi       ,1155,2161,Wheat
KABIRDHAM,Rabi       ,7233,10319,Wheat
KANKER,Rabi       ,384,896,Wheat
KONDAGAON,Rabi       ,125,292,Wheat
KORBA,Rabi       ,670,951,Wheat
KOREA,Rabi       ,4101,6588,Wheat
MAHASAMUND,Rabi       ,984,1942,Wheat
MUNGELI,Rabi       ,5579,8348,Wheat
NARAYANPUR,Rabi       ,18,42,Wheat
RAIGARH,Rabi       ,2464,5338,Wheat
RAIPUR,Rabi       ,4068,8307,Wheat
RAJNANDGAON,Rabi       ,13022,15803,Wheat
SUKMA,Rabi       ,1,1,Wheat
SURAJPUR,Rabi       ,6872,13163,Wheat
SURGUJA,Rabi       ,5415,9919,Wheat
DADRA AND NAGAR HAVELI,Winter     ,139,289,Wheat
BAGALKOT,Rabi       ,23237,36071,Wheat
BELGAUM,Rabi       ,46809,74085,Wheat
BELLARY,Rabi       ,263,344,Wheat
BIDAR,Rabi       ,4340,5385,Wheat
BIJAPUR,Rabi       ,53709,55207,Wheat
CHITRADURGA,Rabi       ,266,387,Wheat
DAVANGERE,Rabi       ,374,721,Wheat
DHARWAD,Rabi       ,28985,35714,Wheat
GADAG,Rabi       ,16757,18068,Wheat
GULBARGA,Rabi       ,14149,23751,Wheat
HAVERI,Rabi       ,634,470,Wheat
KOPPAL,Rabi       ,6356,8164,Wheat
RAICHUR,Rabi       ,656,589,Wheat
YADGIR,Rabi       ,1080,1137,Wheat
IDUKKI,Whole Year ,1,3,Wheat
AHMEDNAGAR,Rabi       ,57200,85000,Wheat
AKOLA,Rabi       ,18300,25800,Wheat
AMRAVATI,Rabi       ,66400,87200,Wheat
AURANGABAD,Rabi       ,35400,33900,Wheat
BEED,Rabi       ,59100,40000,Wheat
BHANDARA,Rabi       ,11400,13900,Wheat
BULDHANA,Rabi       ,73500,95500,Wheat
CHANDRAPUR,Rabi       ,24200,17800,Wheat
DHULE,Rabi       ,36000,65700,Wheat
GADCHIROLI,Rabi       ,1200,1200,Wheat
GONDIA,Rabi       ,2400,1500,Wheat
HINGOLI,Rabi       ,49500,33000,Wheat
JALGAON,Rabi       ,49600,81100,Wheat
JALNA,Rabi       ,1900,1500,Wheat
KOLHAPUR,Rabi       ,6800,15100,Wheat
LATUR,Rabi       ,47200,10800,Wheat
NAGPUR,Rabi       ,88500,110600,Wheat
NANDED,Rabi       ,39500,29200,Wheat
NANDURBAR,Rabi       ,21900,39100,Wheat
NASHIK,Rabi       ,72400,111200,Wheat
OSMANABAD,Rabi       ,24100,7100,Wheat
PARBHANI,Rabi       ,22300,18800,Wheat
PUNE,Rabi       ,71800,108300,Wheat
SANGLI,Rabi       ,32500,70900,Wheat
SATARA,Rabi       ,38300,61400,Wheat
SOLAPUR,Rabi       ,42200,54600,Wheat
WARDHA,Rabi       ,13700,19900,Wheat
WASHIM,Rabi       ,30900,40800,Wheat
YAVATMAL,Rabi       ,29100,26800,Wheat
EAST GARO HILLS,Rabi       ,15,17,Wheat
NORTH GARO HILLS,Rabi       ,40,51,Wheat
SOUTH WEST GARO HILLS,Rabi       ,197,396,Wheat
WEST GARO HILLS,Rabi       ,185,373,Wheat
WEST KHASI HILLS,Rabi       ,5,7,Wheat
DIMAPUR,Rabi       ,410,760,Wheat
KOHIMA,Rabi       ,340,620,Wheat
MOKOKCHUNG,Rabi       ,360,650,Wheat
MON,Rabi       ,410,750,Wheat
PEREN,Rabi       ,310,560,Wheat
PHEK,Rabi       ,310,570,Wheat
TUENSANG,Rabi       ,320,580,Wheat
WOKHA,Rabi       ,320,580,Wheat
ZUNHEBOTO,Rabi       ,290,530,Wheat
ANUGUL,Summer     ,3,4.4,Wheat
BALESHWAR,Summer     ,5,6.4,Wheat
BARGARH,Summer     ,4,4.8,Wheat
BHADRAK,Summer     ,3,3.5,Wheat
BOUDH,Summer     ,5,7.8,Wheat
DEOGARH,Summer     ,4,7.1,Wheat
GANJAM,Summer     ,1,0.5,Wheat
JAJAPUR,Summer     ,17,33.9,Wheat
KALAHANDI,Summer     ,1,1.5,Wheat
KENDUJHAR,Summer     ,28,58.9,Wheat
KHORDHA,Summer     ,1,0.9,Wheat
MAYURBHANJ,Summer     ,91,137.5,Wheat
NUAPADA,Summer     ,2,3.4,Wheat
SAMBALPUR,Summer     ,12,10,Wheat
SONEPUR,Summer     ,18,34.6,Wheat
SUNDARGARH,Summer     ,208,340.9,Wheat
AMRITSAR,Rabi       ,188000,736000,Wheat
BARNALA,Rabi       ,114000,527000,Wheat
BATHINDA,Rabi       ,254000,1218000,Wheat
FARIDKOT,Rabi       ,116000,558000,Wheat
FATEHGARH SAHIB,Rabi       ,84000,340000,Wheat
FAZILKA,Rabi       ,206000,913000,Wheat
FIROZEPUR,Rabi       ,188000,877000,Wheat
GURDASPUR,Rabi       ,187000,627000,Wheat
HOSHIARPUR,Rabi       ,150000,540000,Wheat
JALANDHAR,Rabi       ,167000,685000,Wheat
KAPURTHALA,Rabi       ,110000,429000,Wheat
LUDHIANA,Rabi       ,253000,1129000,Wheat
MANSA,Rabi       ,166000,742000,Wheat
MOGA,Rabi       ,175000,794000,Wheat
MUKTSAR,Rabi       ,208000,907000,Wheat
NAWANSHAHR,Rabi       ,76000,282000,Wheat
PATHANKOT,Rabi       ,42000,115000,Wheat
PATIALA,Rabi       ,233000,1024000,Wheat
RUPNAGAR,Rabi       ,66000,266000,Wheat
S.A.S NAGAR,Rabi       ,50000,198000,Wheat
SANGRUR,Rabi       ,284000,1366000,Wheat
TARN TARAN,Rabi       ,188000,777000,Wheat
EAST DISTRICT,Rabi       ,150,170,Wheat
NORTH DISTRICT,Rabi       ,50,50,Wheat
SOUTH DISTRICT,Rabi       ,150,160,Wheat
WEST DISTRICT,Rabi       ,40,40,Wheat
ADILABAD,Rabi       ,2997,3563,Wheat
MAHBUBNAGAR,Rabi       ,1,1,Wheat
MEDAK,Rabi       ,1246,933,Wheat
NIZAMABAD,Rabi       ,1196,1971,Wheat
RANGAREDDI,Rabi       ,388,461,Wheat
DHALAI,Rabi       ,29,64,Wheat
GOMATI,Rabi       ,28,69,Wheat
KHOWAI,Rabi       ,9,20,Wheat
NORTH TRIPURA,Rabi       ,17,38,Wheat
SEPAHIJALA,Rabi       ,14,30,Wheat
SOUTH TRIPURA,Rabi       ,16,33,Wheat
UNAKOTI,Rabi       ,16,38,Wheat
WEST TRIPURA,Rabi       ,6,12,Wheat
AGRA,Rabi       ,136036,327983,Wheat
ALIGARH,Rabi       ,223267,546558,Wheat
ALLAHABAD,Rabi       ,213258,290829,Wheat
AMBEDKAR NAGAR,Rabi       ,120131,275941,Wheat
AMETHI,Rabi       ,95382,173595,Wheat
AMROHA,Rabi       ,91563,193106,Wheat
AURAIYA,Rabi       ,104341,236332,Wheat
AZAMGARH,Rabi       ,243897,516574,Wheat
BAGHPAT,Rabi       ,51752,175439,Wheat
BAHRAICH,Rabi       ,165865,394095,Wheat
BALLIA,Rabi       ,141821,321804,Wheat
BALRAMPUR,Rabi       ,90246,189697,Wheat
BANDA,Rabi       ,151692,137988,Wheat
BARABANKI,Rabi       ,165449,392114,Wheat
BAREILLY,Rabi       ,212598,395007,Wheat
BASTI,Rabi       ,119630,253855,Wheat
BIJNOR,Rabi       ,116552,315040,Wheat
BUDAUN,Rabi       ,255586,538009,Wheat
BULANDSHAHR,Rabi       ,195559,534072,Wheat
CHANDAULI,Rabi       ,95462,140204,Wheat
CHITRAKOOT,Rabi       ,54500,60877,Wheat
DEORIA,Rabi       ,155105,291133,Wheat
ETAH,Rabi       ,133604,264536,Wheat
ETAWAH,Rabi       ,96640,164868,Wheat
FAIZABAD,Rabi       ,110261,227138,Wheat
FARRUKHABAD,Rabi       ,77049,180327,Wheat
FATEHPUR,Rabi       ,174246,341436,Wheat
FIROZABAD,Rabi       ,97764,188098,Wheat
GAUTAM BUDDHA NAGAR,Rabi       ,40032,85909,Wheat
GHAZIABAD,Rabi       ,26619,86645,Wheat
GHAZIPUR,Rabi       ,175209,309379,Wheat
GONDA,Rabi       ,154990,401889,Wheat
GORAKHPUR,Rabi       ,190247,331410,Wheat
